owner_experience,vet_access,owner_commitment,care_capability_score
Intermediate,Good,Low,67.8152981570399
Intermediate,Excellent,Moderate,74.78565512922296
Intermediate,Regular,Moderate,51.25662300179849
Intermediate,Good,High,70.42978051879348
Novice,Excellent,Moderate,63.48942701696766
Intermediate,Limited,Low,45.710874428413945
Intermediate,Excellent,High,90.26001651568939
Advanced,Good,Low,72.98007089477028
Novice,Regular,Moderate,49.29994673302855
Novice,Good,Moderate,60.2859987759664
Novice,Good,High,77.49651717070375
Intermediate,Good,Very High,74.13105566451107
Intermediate,Regular,Moderate,45.425507654290044
Novice,REGULAR,High,72.90982175632125
Novice,Regular,High,60.977531280869805
Advanced,Excellent,High,75.99175453590081
Novice,Regular,Moderate,52.3652981998957
Novice,Regular,Moderate,58.50987556952314
Advanced,Good,Low,71.26851529513702
Intermediate,Excellent,High,76.81358966867904
Intermediate,Good,Moderate,54.1282707365866
Expert,Regular,Moderate,86.52152487669733
Expert,Good,Low,78.00475885453722
Expert,Limited,Very High,81.30270732334493
Intermediate,Excellent,Moderate,83.01737986548237
Expert,Regular,Very High,100.0
Advanced,Good,High,79.71336868917564
Intermediate,Good,Very High,73.73717389242596
Intermediate,Good,Low,60.241688748781414
Intermediate,Unknown,Moderate,63.23341135477607
Intermediate,Good,Low,55.471301092901456
Advanced,Good,Very High,83.38941376549884
Advanced,Good,High,75.97907807514343
Novice,Excellent,High,66.18461536284686
Intermediate,Excellent,High,72.2663699418866
Intermediate,Good,Low,72.76274400417559
Intermediate,Good,Moderate,59.3320586681598
Intermediate,Excellent,Low,67.98647561365428
Novice,Good,Moderate,49.63931159536854
Intermediate,Good,High,74.5475205813324
Novice,Good,High,60.0356468169331
Intermediate,Regular,High,72.35264465220399
Intermediate,Regular,High,72.87365453429443
Novice,Good,High,61.78907399382687
Expert,Regular,High,91.73204388357128
Novice,Limited,Low,29.95087430366175
Expert,Good,High,94.14955632371769
Advanced,Excellent,High,90.01298053880004
Expert,Excellent,Moderate,91.99024785829432
Novice,Good,Moderate,57.60038719625672
Intermediate,Excellent,Moderate,66.55370938116044
Advanced,Good,High,68.59854910688931
Intermediate,Good,High,75.20025031754443
Advanced,Unknown,Moderate,68.65534113955135
Intermediate,Good,Unknown,76.14041325023591
Novice,Good,High,64.0177033571065
Novice,Excellent,Moderate,63.10476338255459
Intermediate,regular,High,79.08509093349298
Intermediate,Regular,Moderate,62.17288253592463
Intermediate,Excellent,Low,86.98234978713899
Intermediate,Limited,Moderate,45.76122533164913
Intermediate,Good,Moderate,79.21119022960856
Novice,Good,Moderate,60.62090346742515
Intermediate,Excellent,High,90.95846119236937
Advanced,Good,High,92.23351024220717
Intermediate,Good,Very High,90.61830786601405
Expert,Regular,Low,90.24882286593919
Intermediate,Regular,Moderate,50.105870580797585
Expert,Regular,Moderate,65.03505247332303
Advanced,Good,Low,73.92971327347968
Advanced,Good,High,65.73870110753985
Intermediate,Excellent,Moderate,72.37736062887927
Advanced,Regular,Very High,68.18590467454545
Intermediate,Excellent,Moderate,74.44998415911952
Intermediate,Limited,High,70.86583365319026
Intermediate,excellent,Very High,86.77778198613285
Intermediate,Regular,Very High,74.76663218394977
Advanced,Good,High,77.65152664063886
Novice,Regular,High,70.7829817023877
Expert,Excellent,High,100.0
Expert,Good,Moderate,81.28259286633428
Unknown,Regular,High,76.13032053263973
Novice,Good,High,72.84121861841177
Expert,Limited,Very High,88.85790976601864
Novice,Good,Very High,65.29931415080168
Advanced,Good,Moderate,76.57594941967689
Expert,Regular,Low,83.98403421411709
Intermediate,Limited,Very High,68.91307221678676
Advanced,Good,Moderate,88.22779741144662
Expert,Good,High,90.51310111721232
Intermediate,Excellent,Moderate,77.14134393372478
Advanced,Good,Moderate,68.70630389731849
Advanced,Regular,Moderate,70.49412598061268
Advanced,Good,Moderate,77.21386917738279
INTERMEDIATE,Regular,Very High,62.430830430991264
Intermediate,Excellent,Moderate,71.17533514764705
Advanced,Excellent,Moderate,79.92199050917446
Novice,Good,Moderate,69.06867769387739
Advanced,Excellent,Moderate,87.2629723450313
Intermediate,Excellent,Low,64.25682202192934
Intermediate,Excellent,High,74.31639897574836
Advanced,excellent,High,92.2438104901928
Intermediate,Good,High,77.3121369394067
Intermediate,Excellent,Low,63.22633044790345
Intermediate,Regular,Moderate,60.821401558117145
Novice,Good,Moderate,51.46228994096664
Unknown,Regular,High,80.91528701404431
Novice,Regular,Moderate,59.26693513694738
Advanced,Limited,High,65.98472599115746
Intermediate,Regular,High,62.67937263539982
Intermediate,Good,High,70.60019603921747
Advanced,Good,Very High,87.34908647297463
Intermediate,Good,Moderate,67.1715652454307
Novice,Regular,Unknown,60.55175088097532
Novice,Regular,High,58.28945046385774
Advanced,Regular,Moderate,75.85159315728812
Intermediate,Excellent,Very High,88.08567363261035
Novice,Regular,High,61.476886797259475
Novice,Excellent,High,69.62621841622762
Intermediate,Regular,Moderate,64.96373156689644
Novice,Good,High,62.15981706987046
Novice,EXCELLENT,HIGH,66.97199965910643
Unknown,Excellent,Low,65.32761279640438
Advanced,Good,High,79.60280699533952
Advanced,Good,Low,76.0125122742604
Intermediate,Excellent,Moderate,61.80625197217762
Novice,Excellent,Moderate,61.90008898895866
Intermediate,Good,Moderate,53.82870610410848
Intermediate,Excellent,Moderate,85.97506717088676
Novice,Good,Moderate,66.47035543535615
Intermediate,Good,Moderate,57.299340148227905
Advanced,Limited,Very High,77.84648591443856
Intermediate,Regular,Moderate,74.18737311037705
Intermediate,Excellent,Moderate,72.04725674023932
Novice,Excellent,High,63.58760208935257
Intermediate,Good,High,83.6593310047613
Advanced,Regular,Moderate,71.06077516265128
Novice,Good,High,55.24165374523925
Expert,Good,High,89.11782519589667
Expert,Regular,High,83.95335356459333
Intermediate,Regular,Moderate,47.83372394770142
Expert,Good,Moderate,95.08711466052623
Intermediate,Regular,Moderate,58.645479600985226
Intermediate,Regular,Moderate,47.019452317860335
Intermediate,Limited,Moderate,55.52439771083832
Novice,Regular,High,70.00751582063003
Intermediate,Regular,Low,70.19541595363415
Expert,Regular,High,86.30677790317147
Advanced,Regular,High,84.70868516942593
Novice,Unknown,Low,57.075884866593114
Intermediate,Good,Very High,82.87458153520122
Novice,Good,Moderate,64.65266594553377
Novice,Good,High,78.872350224204
Expert,Excellent,Very High,87.3043369647567
Intermediate,Good,Moderate,51.49477871594357
Expert,Good,High,96.48953769577784
Intermediate,Excellent,Moderate,69.51114539047693
Novice,Regular,Low,58.63035095169886
Advanced,Regular,Very High,76.61048402381988
Intermediate,Good,Moderate,70.87866593804391
Novice,Limited,Moderate,33.52653460430018
Intermediate,Limited,Very High,64.9985432815726
Advanced,Good,Moderate,51.99292628912206
Novice,Regular,Moderate,44.281160592326756
Expert,Good,Very High,100.0
Novice,Regular,High,68.92766944610617
Intermediate,Good,Moderate,68.25395142411969
Intermediate,Good,Moderate,69.21952067841211
Novice,Excellent,Moderate,58.40526230721177
Novice,Regular,Unknown,54.133166560995114
Intermediate,Excellent,Moderate,59.01268753671813
Novice,Good,High,78.82781770112337
Advanced,Regular,Moderate,70.46045068784554
Novice,Unknown,Moderate,67.11099769376368
Novice,Good,High,64.60355569047786
Novice,Regular,High,52.06035980373711
Intermediate,Limited,Moderate,66.3826403508837
Intermediate,Limited,Moderate,49.78004342125412
Novice,Regular,Moderate,49.16238532621249
Intermediate,Excellent,High,77.34420633910209
Intermediate,Good,High,68.2615339021524
Intermediate,Good,Very High,71.2702847707323
Novice,Good,High,54.890264535171816
Intermediate,Good,Moderate,71.87482630429035
Advanced,Good,Very High,93.17028638278275
Intermediate,Regular,Very High,75.62809191624412
Advanced,Good,Moderate,71.79535566755072
Intermediate,Good,Low,68.70232618364851
Intermediate,Good,Very High,75.09388750476654
Advanced,Limited,Very High,75.64694991618822
Intermediate,Good,Moderate,72.32229637474852
Novice,Regular,High,62.29573785417755
Intermediate,Regular,Low,58.138102090316195
Intermediate,Good,High,82.72122744463475
Advanced,Good,Moderate,84.7665203499121
Expert,Excellent,Moderate,90.60786957076012
Intermediate,Excellent,High,86.61980733783709
Intermediate,Excellent,Low,60.62391520661984
Intermediate,Good,Moderate,71.34729639598358
Advanced,Limited,Very High,65.41368723195158
Intermediate,Regular,Moderate,66.99590476665004
Expert,Excellent,High,100.0
Novice,Unknown,Moderate,66.63559260147275
Novice,Excellent,High,74.08316349672504
Intermediate,Good,Moderate,57.2914686774642
Advanced,Limited,Moderate,64.6381168921586
Novice,Unknown,Moderate,45.725272955494745
Novice,Good,High,60.86651744808979
Novice,Regular,Very High,60.791968574179556
Intermediate,Regular,Very High,66.17871116530686
Intermediate,Regular,Moderate,71.08317714431601
Intermediate,Excellent,Low,71.02252154636972
Novice,Regular,Very High,73.86773346614271
Novice,Good,High,60.523522329359906
Advanced,Good,Moderate,84.03960032855687
Advanced,Regular,Moderate,73.51294544033792
Intermediate,Good,High,69.39138755648335
Advanced,Good,High,83.49206310106644
Expert,Good,Low,79.47846317632073
Intermediate,Limited,Moderate,69.55595640107357
Intermediate,Regular,Moderate,49.97901276847251
Expert,Limited,Moderate,68.22092570031018
Intermediate,Good,Very High,97.23020378533391
Intermediate,Good,Very High,64.50386006041518
Novice,Unknown,Low,44.78589324124603
Novice,Excellent,High,67.02177073657533
Advanced,Good,Low,74.92396593728982
Unknown,Excellent,High,91.9048149049757
Novice,Excellent,Very High,78.81146333393413
Intermediate,Regular,Moderate,56.429050840912176
Novice,Excellent,High,73.16601745712578
Novice,Good,High,63.11963999960004
Novice,Good,Moderate,66.20666077626387
Intermediate,Regular,Very High,86.22166131165376
Expert,Good,Moderate,78.0382193338542
Advanced,Good,Moderate,64.5395724688668
Intermediate,Good,Low,62.19237993559807
Intermediate,Limited,Very High,74.9977349721051
Novice,Regular,High,56.20439646747785
Expert,Regular,High,83.63919304357619
Intermediate,Regular,High,49.74763719520726
Novice,Good,Moderate,47.58554015825485
Unknown,Good,Moderate,46.43329726363598
Intermediate,Good,High,83.34110915198251
Novice,Good,High,57.62104772022942
Novice,Limited,Moderate,38.378824337859946
Intermediate,Good,Moderate,68.4727943130634
Novice,Good,Very High,55.43768244531014
Intermediate,Good,High,77.10609178877094
Advanced,Unknown,High,78.51135810546647
Novice,Excellent,Moderate,61.931176618161686
Expert,Regular,Moderate,76.03208401736553
Advanced,Good,Moderate,69.00734575406673
Intermediate,Regular,Low,49.79971168025954
Novice,Regular,high,72.19681518870897
Novice,Excellent,Low,60.505429961972986
Intermediate,Good,High,75.4823488032042
Novice,Good,High,46.906244203273744
Novice,Limited,High,62.824776242644425
Intermediate,Good,High,67.8477737232068
Intermediate,Good,Moderate,64.63601054261665
Intermediate,EXCELLENT,High,82.54097440303005
Intermediate,Good,Very High,80.74662475436647
Advanced,Excellent,Low,91.76892195742064
Intermediate,Good,Moderate,71.66956722298325
Intermediate,Good,Very High,81.62799429667608
Novice,Good,High,61.40444479523699
Advanced,Excellent,Moderate,82.23152205739096
Intermediate,Good,Very High,73.54471264417775
Intermediate,Good,High,70.74371373597153
Advanced,Excellent,High,94.10646805099096
Advanced,Good,Moderate,73.69120989981862
Intermediate,Regular,High,68.6779570351794
Advanced,Regular,Moderate,77.2758876967743
Intermediate,Regular,Moderate,71.86227325329614
Intermediate,Excellent,Moderate,70.24212255917394
Novice,Limited,Very High,60.619891629635276
Novice,Good,Moderate,61.12824229573138
Intermediate,Regular,Moderate,51.20051031606641
Intermediate,Excellent,High,83.53749675859098
Novice,Regular,Moderate,51.3987990098234
Expert,Excellent,High,100.0
Novice,Regular,High,44.59510177150746
Advanced,Limited,Moderate,63.04155465977537
Novice,Good,Low,41.5082930778503
Advanced,Regular,Low,73.24421705410103
Advanced,Excellent,Very High,87.75738411845192
Intermediate,Excellent,Moderate,72.94210656984036
Intermediate,Good,Moderate,65.31915629033304
Intermediate,Excellent,Low,63.882291402678106
Novice,Limited,Moderate,30.850147438402146
Novice,Excellent,High,66.6198143288087
Expert,Regular,High,91.27179384130834
Intermediate,Regular,Very High,88.99420682685049
Novice,Good,High,64.94828503285582
Novice,Good,High,72.0591695362045
Expert,Excellent,Moderate,100.0
Intermediate,Excellent,High,82.99379805470808
Advanced,Limited,High,70.5569392617886
Unknown,Excellent,Very High,76.11813093589177
Advanced,Regular,Low,72.53327288415437
Intermediate,Good,High,68.18635654300991
Novice,Good,High,71.41665619834458
Novice,Good,High,81.0605953734557
Advanced,Good,High,84.808765439419
Intermediate,Regular,Moderate,60.60423881120314
Advanced,Excellent,High,84.93559326092085
Intermediate,Regular,High,58.524303751008496
Advanced,Excellent,Moderate,78.83413663644026
Expert,Excellent,High,100.0
Intermediate,Regular,Low,55.56457299155256
Intermediate,limited,Very High,60.808787500360495
Intermediate,Good,High,76.31047598044884
Novice,Good,High,64.19504709729168
Novice,Good,Very High,69.31135364266002
Intermediate,Excellent,Moderate,72.85435981763091
Novice,Good,Very High,71.19451339554993
Unknown,Good,Low,63.2398025488623
Advanced,Limited,Moderate,70.10443581467177
Intermediate,Regular,Moderate,55.652885448382435
Intermediate,Good,High,73.83463321911758
Intermediate,Good,Very High,75.3842530626242
Novice,Good,High,58.767558814377296
Intermediate,Unknown,Moderate,50.67808757116484
Intermediate,Limited,Moderate,53.60592519282807
Novice,Excellent,Very High,72.07119056288641
Expert,Good,Moderate,86.88772844198148
Intermediate,Good,Low,45.783238019775
Advanced,Good,Moderate,69.07174301749743
Intermediate,Limited,Very High,71.3590150539083
Intermediate,Regular,High,63.05431631841405
Novice,Good,High,54.280556001492904
Novice,Good,High,45.73558910107722
Advanced,Good,Moderate,83.28355693937041
Advanced,Limited,Low,48.5434738080297
Advanced,Excellent,High,78.44554856368228
Intermediate,Good,High,69.08923515705179
Advanced,Good,Moderate,77.27479886469342
Novice,Good,Moderate,53.65839192337644
Novice,Good,High,65.53541794095506
Intermediate,Good,Very High,89.45977529405218
Advanced,Good,High,93.22648595347356
Intermediate,Good,High,63.76698793836245
Intermediate,Excellent,Very High,97.85836309033996
Novice,Good,Moderate,60.86415613863748
Intermediate,Limited,Moderate,64.75663998885516
Expert,Good,Moderate,91.65027640548819
Intermediate,Excellent,Moderate,69.47281643287472
Novice,Good,Moderate,72.42234036083255
Intermediate,Regular,High,67.25056664971169
Novice,Excellent,Very High,74.45817727447013
Intermediate,Good,Very High,72.66533141366325
Intermediate,Good,Moderate,52.831936711330926
Novice,Limited,High,54.691430518023445
Intermediate,Regular,Low,54.45328522461191
Novice,Regular,High,62.13639076521084
Intermediate,Limited,Very High,71.43040306462116
Advanced,Good,Low,79.08526833946978
Advanced,Good,Moderate,68.89601530773959
Novice,Regular,MODERATE,60.88656567243528
Novice,Limited,High,54.54388531594849
Expert,Excellent,High,100.0
Advanced,Excellent,Low,74.49248875979154
Advanced,Excellent,Moderate,100.0
Novice,Good,Moderate,64.58749841504363
Novice,Good,High,59.8365448858119
Intermediate,Good,Low,51.056099990797364
Expert,Good,Moderate,93.64909462480877
Advanced,Good,High,74.30983250958955
Intermediate,Regular,High,68.01576996802599
Advanced,Unknown,Unknown,77.62797385466901
Intermediate,Good,High,78.75028708623111
Intermediate,Good,Moderate,52.56670993759758
Intermediate,Regular,High,60.289818634941454
Intermediate,Limited,Moderate,64.30017204317856
Novice,Regular,High,69.29402058403707
Intermediate,Good,Very High,82.14594061500277
Novice,Excellent,Low,66.5652400811323
Expert,Limited,Very High,94.1355719083423
Advanced,Excellent,Very High,89.27041576010312
Novice,Good,High,64.3925558350503
Expert,Excellent,Moderate,100.0
Advanced,Limited,High,69.90845426158515
Novice,Good,Moderate,62.94319961789431
Novice,Good,High,50.196596241891484
Novice,Excellent,Very High,65.34240855455911
Intermediate,Regular,Very High,65.50910563737136
Intermediate,Regular,High,66.71301921864692
Intermediate,Excellent,High,82.58086938660114
Intermediate,Excellent,Low,63.97824055235117
Novice,Limited,High,57.50342129896321
